Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,BaseDps,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,ChargeTime,Disposition,Mastery,Magazine,AmmoPickup,AmmoMax,Reload,ShotType,ShotSpeed,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction,AvgSpread,MinSpread,MaxSpread
Soma Prime,Auto-Spool,Incarnon Form,1.08,5.04,11.88,0,0,0,0,0,0,0,0,0,0.0,0,18.0,1008.0,144.0,0.1,3.4,178.56,1249.92,1131.149321267,178560.0,0.03,,0.24,1.68,8,7.0,0.0,1.1,7,200,80,800,3.0,Hit-Scan,,0.0,28.57,Update 15.7,2014-12-17,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/PrimeSoma/PrimeSomaRifle,Soma,0.0,0.0,0.0,3.5,2.0,5.0
Gorgon Wraith,Auto-Spool,Fully Spooled,22.95,2.7,1.35,0,0,0,0,0,0,0,0,0,0.0,0,27.0,359.91,27.0,0.15,1.9,30.645,408.49785,282.82795984306,30338.55,0.21,,0.21,2.7993,1,13.33,0.0,1.35,7,90,80,900,3.0,Hit-Scan,,0.0,16.7,Update 12.4,2014-03-05,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Grineer/LongGuns/WraithGorgon/WraithGorgon,Gorgon,0.0,inf,0.0,6.0,5.0,7.0
Gorgon Wraith,Auto Charge,Incarnon Form,25.0,75.0,25.0,0,0,0,0,0,0,0,0,0,0.0,0,125.0,125.0,125.0,0.19,2.1,151.125,151.125,146.25,149613.75,0.27,,0.27,0.27,1,1.0,0.0,1.35,7,90,80,900,3.0,Projectile,,0.0,25.0,Update 12.4,2014-03-05,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Grineer/LongGuns/WraithGorgon/WraithGorgon,Gorgon,0.0,inf,0.0,4.0,2.0,6.0
Gorgon Wraith,Auto-Spool,Incarnon Form AoE,0.0,0.0,0.0,0,0,750,0,0,0,0,0,0,0.0,0,750.0,750.0,750.0,0.19,2.1,906.75,906.75,877.5,897682.5,0.27,,1.27,1.27,1,1.0,0.0,1.35,7,90,80,900,3.0,AoE,,0.0,16.7,Update 12.4,2014-03-05,Primary,Rifle,Primary,5.0,/Lotus/Weapons/Grineer/LongGuns/WraithGorgon/WraithGorgon,Gorgon,0.0,5.0,0.1,,,
Kuva Drakgoon,Charge,Uncharged Shot,4.6,4.6,13.8,0,0,0,0,0,0,0,0,0,0.0,0,23.0,765.9,230.0,0.19,2.1,444.912,1481.55696,922.82709852775,58283.472,0.09,,0.9,2.997,10,3.33,0.0,1.15,13,11,15,120,2.0,Projectile,130,0.0,1.4,Update 26.0,2019-10-31,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Drakgoon/KuvaDrakgoon,Drakgoon,0.0,inf,0.0,70.0,60.0,80.0
Kuva Drakgoon,Charge,Charged Shot,4.6,4.6,36.8,0,0,0,0,0,0,0,0,0,0.0,0,46.0,1531.8,460.0,0.21,2.5,967.84,3222.9072,2008.7245283019,126787.04,0.09,,0.9,1.4992496248124,10,3.33,0.3,1.15,13,11,15,120,2.0,Projectile,190,1.5,1.4,Update 26.0,2019-10-31,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Drakgoon/KuvaDrakgoon,Drakgoon,0.0,inf,0.0,,,
Kuva Chakkhurr,Semi-Auto,Normal Attack,260.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,260.0,304.2,260.0,0.5,2.3,686.4,803.088,594.43967431532,45302.4,0.27,,1.27,1.4859,1,1.17,0.0,0.9,15,11,15,55,3.3,Projectile,200,0.0,100.0,Update 26.0,2019-10-31,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Grineer/LongGuns/GrnKuvaLichRifle/GrnKuvaLichRifleWeapon,Kuva Chakkhurr,0.0,inf,0.0,0.0,0.0,0.0
Kuva Chakkhurr,Semi-Auto,Explosion,0.0,52.0,29.0,0,0,0,0,25,0,0,0,0,0.0,0,106.0,124.02,106.0,0.5,2.3,279.84,327.4128,242.34848260548,18469.44,0.27,,1.27,1.4859,1,1.17,0.0,0.9,15,11,15,55,3.3,AoE,,0.0,100.0,Update 26.0,2019-10-31,Primary,Rifle,Primary,2.9,/Lotus/Weapons/Grineer/LongGuns/GrnKuvaLichRifle/GrnKuvaLichRifleWeapon,Kuva Chakkhurr,0.0,2.9,0.3,,,
Komorex,Semi-Auto,Unzoomed,9.7,40.7,46.6,0,0,0,0,0,0,0,0,0,0.0,0,97.0,485.0,97.0,0.16,2.1,114.072,570.36,325.92,6844.32,0.35,,0.35,1.75,1,5.0,0.0,1.15,8,20,15,40,3.0,Projectile,250,0.0,20.0,Update 25.0,2019-05-22,Primary,Sniper Rifle,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/CrpSentAmlgSniper/CrpSentAmlgSniper,Komorex,400.0,600.0,0.5,5.0,0.0,10.0
Komorex,Semi-Auto,2x Zoom,9.7,40.7,46.6,0,0,0,0,0,0,0,0,0,0.0,0,97.0,485.0,97.0,0.16,2.1,114.072,570.36,325.92,6844.32,0.35,,0.35,1.75,1,5.0,0.0,1.15,8,20,15,40,3.0,Projectile,250,2.0,100.0,Update 25.0,2019-05-22,Primary,Sniper Rifle,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/CrpSentAmlgSniper/CrpSentAmlgSniper,Komorex,400.0,600.0,0.5,,,
Komorex,Semi-Auto,3.5x Zoom Mode,19.4,81.4,93.2,0,0,0,0,0,0,0,0,0,0.0,0,194.0,242.5,194.0,0.16,2.1,228.144,285.18,240.15157894737,13688.64,0.35,,0.35,0.4375,1,1.25,0.0,1.15,8,20,15,40,3.0,,,0.0,100.0,Update 25.0,2019-05-22,Primary,Sniper Rifle,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/CrpSentAmlgSniper/CrpSentAmlgSniper,Komorex,0.0,inf,0.0,,,
Komorex,Semi-Auto,3.5x Zoom Radial Attack,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,106.0,0,106.0,132.5,106.0,0.16,2.1,124.656,155.82,131.21684210526,7479.36,0.35,,0.35,0.4375,1,1.25,0.0,1.15,8,20,15,40,3.0,,,0.0,,Update 25.0,2019-05-22,Primary,Sniper Rifle,Primary,3.5,/Lotus/Weapons/Corpus/LongGuns/CrpSentAmlgSniper/CrpSentAmlgSniper,Komorex,0.0,3.5,0.4,,,
MK1-Braton,Auto,Normal Attack,4.5,4.5,9.0,0,0,0,0,0,0,0,0,0,0.0,0,18.0,135.0,18.0,0.08,1.5,18.72,140.4,112.32,11232.0,0.05,,0.05,0.375,1,7.5,0.0,1.35,0,60,80,540,2.0,Hit-Scan,,0.0,40.0,Vanilla,2012-10-25,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/Rifle/StartingRifle,Braton,0.0,inf,0.0,2.5,1.0,4.0
MK1-Braton,Auto,Incarnon Form,20.0,2.0,28.0,0,0,0,0,0,0,0,0,0,0.0,0,50.0,250.0,50.0,0.2,2.4,64.0,320.0,274.28571428571,38400.0,0.1,,0.1,0.5,1,5.0,0.0,1.35,0,60,80,540,2.0,Hit-Scan,,0.0,200.0,Vanilla,2012-10-25,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/Rifle/StartingRifle,Braton,0.0,inf,0.0,0.5,0.3,0.7
MK1-Braton,Auto,Incarnon Form AoE,0.0,0.0,0.0,0,0,50,0,0,0,0,0,0,0.0,0,50.0,250.0,50.0,0.2,2.4,64.0,320.0,274.28571428571,38400.0,0.1,,0.1,0.5,1,5.0,0.0,1.35,0,60,80,540,2.0,AoE,,0.0,40.0,Vanilla,2012-10-25,Primary,Rifle,Primary,3.0,/Lotus/Weapons/Tenno/Rifle/StartingRifle,Braton,0.0,3.0,0.1,,,
Gotva Prime,Auto,Normal Attack,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,25.0,333.25,25.0,0.23,2.5,33.625,448.22125,340.23662570034,31069.5,0.27,,0.27,3.5991,1,13.33,0.0,0.7,14,84,80,840,2.0,Hit-Scan,,0.5,100.0,Hotfix 33.6.6,2023-08-25,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/Gotva/PrimeGotvaGun,Gotva,0.0,inf,0.0,0.0,0.0,0.0
Harpak,Burst,Normal Attack,5.0,37.5,7.5,0,0,0,0,0,0,0,0,0,0.0,0,50.0,250.0,50.0,0.2,2.3,189.0,315.0,257.72727272727,110565.0,0.17,,0.17,0.85,1,5.0,0.0,1.55,7,45,80,540,2.0,Projectile,80,0.0,18.2,Update 17.0,2015-07-31,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Grineer/LongGuns/GrnHarpoonGun/GrnHarpoonGun,Harpak,0.0,inf,0.0,5.5,3.0,8.0
Harpak,Burst,Harpoon,40.0,50.0,10.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,150.0,100.0,0.25,2.3,132.5,198.75,186.328125,77512.5,0.13,,1.13,1.695,1,1.5,0.0,1.55,7,45,80,540,2.0,Projectile,60,0.0,100.0,Update 17.0,2015-07-31,Primary,Rifle,Primary,40.0,/Lotus/Weapons/Grineer/LongGuns/GrnHarpoonGun/GrnHarpoonGun,Harpak,0.0,inf,0.0,0.0,0.0,0.0
Boar,Auto,Normal Attack,12.1,3.3,6.6,0,0,0,0,0,0,0,0,0,0.0,0,22.0,733.92,176.0,0.1,1.5,184.8,770.616,493.05224095461,25872.0,0.075,,0.6,2.502,8,4.17,0.0,1.45,2,20,40,120,2.7,Hit-Scan,,0.0,5.0,Vanilla,2012-10-25,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Tenno/Shotgun/FullAutoShotgun,Boar,15.0,25.0,0.5,20.0,10.0,30.0
Boar,Held,Incarnon Form,0.0,0.0,0.0,0,0,20,0,0,0,0,0,0,0.0,0,20.0,150.0,20.0,0.18,1.8,22.88,171.6,85.267080745342,3203.2,0.2,,0.2,1.5,1,7.5,0.0,1.45,2,20,40,120,2.7,Hit-Scan,,0.0,100.0,Vanilla,2012-10-25,Primary,Shotgun,Primary,20.0,/Lotus/Weapons/Tenno/Shotgun/FullAutoShotgun,Boar,0.0,inf,0.0,0.0,0.0,0.0
Dread,Semi-Auto,Uncharged Shot,16.8,16.8,134.4,0,0,0,0,0,0,0,0,0,0.0,0,168.0,240.0,168.0,0.5,2.0,252.0,360.0,148.23529411765,18396.0,0.2,,0.2,0.28571428571429,1,1.0,0.0,1.3,5,1,15,72,0.7,Projectile,85,0.0,16.7,Update 8.0,2013-05-23,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/StalkerBow,Dread,0.0,inf,0.0,6.0,0.0,12.0
Dread,Charge,Charged Shot,16.8,16.8,302.4,0,0,0,0,0,0,0,0,0,0.0,0,336.0,480.0,336.0,0.5,2.0,504.0,720.0,420,36792.0,0.2,,0.2,0.16666666666667,1,1.0,0.5,1.3,5,1,15,72,0.7,Projectile,100,2.5,16.7,Update 8.0,2013-05-23,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/StalkerBow,Dread,0.0,inf,0.0,,,
Dread,Charge,Incarnon Form Charged Shot,100.0,0.0,100.0,0,0,200,0,0,0,0,0,0,0.0,0,400.0,571.42857142857,400.0,0.5,3.0,800.0,1142.8571428571,615.38461538462,58400.0,0.3,,0.3,0.23076923076923,1,1.5,0.6,1.3,5,1,15,72,0.7,Projectile,0,0.0,16.7,Update 8.0,2013-05-23,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/StalkerBow,Dread,0.0,inf,0.0,6.0,0.0,12.0
Dera,Auto,Normal Attack,6.0,22.5,1.5,0,0,0,0,0,0,0,0,0,0.0,0,30.0,337.5,30.0,0.08,1.6,31.44,353.7,243.93103448276,18392.4,0.22,,0.22,2.475,1,11.25,0.0,1.4,4,45,80,540,1.8,Projectile,100,0.0,100.0,Update 8.0,2013-05-23,Primary,Rifle,Primary,0.0,/Lotus/Weapons/ClanTech/Energy/EnergyRifle,Dera,0.0,inf,0.0,0.0,0.0,0.0
Acceltra,Auto,Rocket Impact,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,35.0,420.0,35.0,0.32,2.8,55.16,661.92,441.28,7943.04,0.06,,1.06,12.72,1,12.0,0.0,0.65,8,48,40,96,2.0,Projectile,70,0.0,23.5,Update 25.7,2019-08-29,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/SapientPrimary/SapientPrimaryWeapon,Acceltra,0.0,inf,0.0,4.25,1.5,7.0
Acceltra,Auto,Rocket Explosion,0.0,35.2,8.8,0,0,0,0,0,0,0,0,0,0.0,0,44.0,528.0,44.0,0.32,2.8,69.344,832.128,554.752,9985.536,0.06,,0.06,0.72,1,12.0,0.0,0.65,8,48,40,96,2.0,AoE,,0.0,23.5,Update 25.7,2019-08-29,Primary,Rifle,Primary,4.0,/Lotus/Weapons/Tenno/LongGuns/SapientPrimary/SapientPrimaryWeapon,Acceltra,0.0,4.0,0.5,,,
AX-52,Auto,Normal Attack,0.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,40.0,400.0,40.0,0.26,2.4,54.56,545.6,363.73333333333,31644.8,0.18,,0.18,1.8,1,10.0,0.0,0.75,12,40,80,540,2.0,Hit-Scan,,0.0,133.33,Hotfix 36.0.5,2024-07-20,Primary,Rifle,Primary,300.0,/Lotus/Weapons/1999/AK47/AK47Weapon,AX-52,0.0,inf,0.0,0.75,0.5,1.0
Tigris Prime,Duplex,Normal Attack,19.5,19.5,156.0,0,0,0,0,0,0,0,0,0,0.0,0,195.0,3120.0,1560.0,0.1,2.0,1716.0,3432.0,1225.7142857143,209352.0,0.1125,,0.9,1.8,8,2.0,0.0,0.95,13,2,15,120,1.8,Hit-Scan,,0.0,9.1,Hotfix: The Silver Grove 3,2016-08-23,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/PrimeTigris/PrimeTigris,Tigris,10.0,20.0,0.4872,11.0,6.0,16.0
Tenet Arca Plasmor,Semi-Auto,Normal Attack,0.0,0.0,0.0,0,0,0,0,0,0,0,0,760,0.0,0,760.0,760.0,760.0,0.22,2.0,1483.52,1483.52,1141.1692307692,74176.0,0.34,,1.34,1.34,1,1.0,0.0,0.55,16,10,15,40,3.0,Projectile,120,0.0,9.1,Update 30.5,2021-07-06,Primary,Shotgun,Primary,44.4,/Lotus/Weapons/Corpus/BoardExec/Primary/CrpBEArcaPlasmor/CrpBEArcaPlasmor,Arca Plasmor,18.0,36.0,0.5,11.0,6.0,16.0
Attica,Auto,Normal Attack,4.0,60.0,16.0,0,0,0,0,0,0,0,0,0,0.0,0,80.0,293.6,80.0,0.25,3.0,120.0,440.4,289.86938106568,67200.0,0.1,,0.1,0.367,1,3.67,0.0,1.415,7,20,80,540,2.83,Projectile,90,0.0,40.0,Update 13.0,2014-04-09,Primary,Crossbow,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/TnoPrmryXbow/TnoPrmryXbowWeapon,Attica,0.0,inf,0.0,2.5,0.0,5.0
